timestamp,open,high,low,close,volume
2025-10-01 09:00:00,116111.27,116370.0,115950.0,116240.31,318.24262
2025-10-01 09:15:00,116240.31,116316.08,116129.84,116239.48,204.10996
2025-10-01 09:30:00,116239.48,116529.93,116157.3,116386.01,440.76589
2025-10-01 09:45:00,116386.0,116460.0,116329.0,116412.1,118.61927
2025-10-01 10:00:00,116412.1,116551.0,116266.92,116266.92,191.54757
2025-10-01 10:15:00,116266.91,116398.59,116240.63,116240.63,100.10779
2025-10-01 10:30:00,116240.63,116339.91,116203.5,116275.33,134.48265
2025-10-01 10:45:00,116275.33,116363.47,116224.68,116281.64,123.5103
2025-10-01 11:00:00,116281.64,116429.01,116269.0,116375.99,100.02124
2025-10-01 11:15:00,116376.0,116413.9,116324.0,116324.0,101.33805
2025-10-01 11:30:00,116324.0,116600.0,116293.08,116575.39,143.88299
2025-10-01 11:45:00,116575.38,116795.85,116498.18,116789.58,297.23604
2025-10-01 12:00:00,116789.57,116875.0,116610.24,116669.38,172.36591
2025-10-01 12:15:00,116669.38,116887.0,116620.02,116633.02,136.51673
2025-10-01 12:30:00,116633.03,116652.01,116450.78,116453.18,187.77916
2025-10-01 12:45:00,116453.18,116548.34,116363.38,116402.65,148.53801
2025-10-01 13:00:00,116402.65,116558.63,116402.65,116534.48,141.81578
2025-10-01 13:15:00,116534.47,116650.0,116531.21,116636.87,121.63814
2025-10-01 13:30:00,116636.88,116734.95,116399.5,116513.96,634.99415
2025-10-01 13:45:00,116513.96,116843.73,116418.68,116806.96,335.14948
2025-10-01 14:00:00,116806.96,117255.25,116704.74,117184.14,689.92798
2025-10-01 14:15:00,117184.13,117441.26,117050.19,117136.81,407.62473
2025-10-01 14:30:00,117136.81,117419.69,117057.0,117314.0,206.32472
2025-10-01 14:45:00,117314.0,117324.3,117058.31,117292.74,327.6545
2025-10-01 15:00:00,117292.73,117340.56,117091.84,117241.85,288.52308
2025-10-01 15:15:00,117241.85,117649.99,117188.61,117499.63,346.01068
2025-10-01 15:30:00,117499.62,117534.87,117300.0,117492.18,199.39107
2025-10-01 15:45:00,117492.17,117545.88,117308.31,117423.73,174.09188
2025-10-01 16:00:00,117423.73,117773.0,117319.04,117773.0,365.84071
2025-10-01 16:15:00,117773.0,117869.74,117693.0,117861.69,326.91844
2025-10-01 16:30:00,117861.68,118199.0,117743.68,117864.87,862.7657
2025-10-01 16:45:00,117864.88,117971.29,117535.79,117535.79,284.88383
2025-10-01 17:00:00,117535.79,117681.27,117274.15,117299.68,210.40751
2025-10-01 17:15:00,117299.68,117557.0,117262.43,117381.66,204.2185
2025-10-01 17:30:00,117381.65,117490.89,117141.34,117148.77,160.41173
2025-10-01 17:45:00,117148.78,117169.63,116724.56,116768.07,387.32248
2025-10-01 18:00:00,116768.08,117076.37,116768.07,117056.32,209.80592
2025-10-01 18:15:00,117056.31,117056.32,116871.04,117027.1,117.43002
2025-10-01 18:30:00,117027.09,117189.85,117027.09,117074.76,96.88859
2025-10-01 18:45:00,117074.76,117339.09,117074.75,117234.01,104.14239
2025-10-01 19:00:00,117234.01,117423.91,117214.8,117397.76,95.11915
2025-10-01 19:15:00,117397.77,117495.27,117397.76,117470.87,78.86167
2025-10-01 19:30:00,117470.87,117623.59,117332.16,117536.9,105.4889
2025-10-01 19:45:00,117536.89,117606.73,117306.59,117439.53,203.81762
2025-10-01 20:00:00,117439.53,117441.0,117163.25,117210.79,186.68016
2025-10-01 20:15:00,117210.8,117399.58,117210.79,117393.72,61.42985
2025-10-01 20:30:00,117393.71,117393.72,117319.04,117376.75,53.5414
2025-10-01 20:45:00,117376.76,117542.24,117306.52,117536.12,111.18262
2025-10-01 21:00:00,117536.13,117579.43,117472.56,117579.43,72.19422
2025-10-01 21:15:00,117579.43,117579.43,117423.9,117490.0,47.47406
2025-10-01 21:30:00,117490.0,117490.0,117339.54,117366.05,58.53948
2025-10-01 21:45:00,117366.05,117554.96,117366.04,117554.96,100.70408
2025-10-01 22:00:00,117554.95,118080.0,117554.95,117835.0,295.52328
2025-10-01 22:15:00,117835.01,117899.9,117752.14,117800.01,86.87034
2025-10-01 22:30:00,117800.01,117800.01,117640.72,117652.42,70.89034
2025-10-01 22:45:00,117652.43,117875.95,117652.42,117745.39,140.537
2025-10-01 23:00:00,117745.39,117946.48,117686.28,117946.47,117.9715
2025-10-01 23:15:00,117946.48,118485.0,117946.47,118352.59,564.85757
2025-10-01 23:30:00,118352.58,118369.59,118068.29,118310.49,209.34065
2025-10-01 23:45:00,118310.5,118649.1,118275.46,118594.99,269.05429
2025-10-02 00:00:00,118594.99,119456.92,118594.98,119153.8,1179.60969
2025-10-02 00:15:00,119153.79,119187.6,118859.64,118936.68,433.38715
2025-10-02 00:30:00,118936.68,118936.68,118492.38,118592.33,342.97721
2025-10-02 00:45:00,118592.32,118682.15,118397.32,118428.46,256.7488
2025-10-02 01:00:00,118428.46,118700.0,118368.05,118695.0,156.02586
2025-10-02 01:15:00,118694.99,118700.0,118436.01,118485.0,156.55549
2025-10-02 01:30:00,118485.0,118720.0,118484.99,118719.99,162.12198
2025-10-02 01:45:00,118720.0,118894.12,118608.04,118617.37,259.91457
2025-10-02 02:00:00,118617.37,118725.23,118510.57,118701.5,164.48751
2025-10-02 02:15:00,118701.5,118784.87,118500.0,118531.85,210.4449
2025-10-02 02:30:00,118531.85,118771.5,118483.39,118672.32,165.85444
2025-10-02 02:45:00,118672.32,118773.0,118656.87,118753.73,103.36308
2025-10-02 03:00:00,118753.73,119003.0,118721.94,118867.21,253.76727
2025-10-02 03:15:00,118867.22,119058.82,118796.3,118937.32,142.878
2025-10-02 03:30:00,118937.32,119024.12,118813.0,118968.99,111.35899
2025-10-02 03:45:00,118968.99,118969.0,118688.61,118733.99,87.85281
2025-10-02 04:00:00,118733.99,118930.29,118669.11,118891.36,117.43043
2025-10-02 04:15:00,118891.36,118891.37,118566.0,118568.18,85.45148
2025-10-02 04:30:00,118568.18,118606.9,118432.64,118592.31,105.3177
2025-10-02 04:45:00,118592.3,118678.81,118489.76,118662.04,102.26174
2025-10-02 05:00:00,118662.04,118677.32,118505.3,118530.3,64.49874
2025-10-02 05:15:00,118530.29,118650.0,118402.97,118643.92,125.54262
2025-10-02 05:30:00,118643.93,118643.93,118370.0,118473.15,180.69897
2025-10-02 05:45:00,118473.16,118481.43,118279.31,118377.34,114.07124
2025-10-02 06:00:00,118377.34,118514.42,118295.87,118415.0,94.45288
2025-10-02 06:15:00,118415.0,118530.36,118410.0,118460.64,71.17954
2025-10-02 06:30:00,118460.64,118672.34,118432.83,118640.99,146.2564
2025-10-02 06:45:00,118641.0,118660.19,118523.01,118649.06,69.00965
2025-10-02 07:00:00,118649.07,118678.98,118550.0,118659.16,139.54674
2025-10-02 07:15:00,118659.16,118659.17,118493.32,118521.61,50.33479
2025-10-02 07:30:00,118521.62,118521.62,118429.94,118462.28,133.28674
2025-10-02 07:45:00,118462.27,118521.62,118424.0,118489.76,173.02472
2025-10-02 08:00:00,118489.76,118567.56,118357.4,118357.41,82.53543
2025-10-02 08:15:00,118357.4,118644.55,118354.61,118628.9,89.58105
2025-10-02 08:30:00,118628.9,118658.13,118568.28,118627.86,87.77157
2025-10-02 08:45:00,118627.85,118680.0,118613.1,118668.89,49.1287
2025-10-02 09:00:00,118668.89,118668.89,118567.0,118606.0,54.22665
2025-10-02 09:15:00,118606.01,118681.0,118597.0,118681.0,107.98224
2025-10-02 09:30:00,118681.0,118746.0,118600.0,118726.6,92.8112
2025-10-02 09:45:00,118726.59,118850.0,118700.21,118849.99,88.00573
2025-10-02 10:00:00,118849.99,118926.49,118689.96,118747.06,110.84227
2025-10-02 10:15:00,118747.05,118785.0,118619.0,118622.34,96.28744
2025-10-02 10:30:00,118622.34,118770.95,118622.34,118750.0,107.76751
2025-10-02 10:45:00,118749.99,118752.0,118567.85,118619.56,78.75192
2025-10-02 11:00:00,118619.55,118667.0,118537.1,118577.0,78.01325
2025-10-02 11:15:00,118577.0,118700.0,118553.39,118689.97,84.11795
2025-10-02 11:30:00,118689.97,118760.66,118670.0,118755.97,82.54426
2025-10-02 11:45:00,118755.96,118900.01,118710.18,118765.73,169.64128
2025-10-02 12:00:00,118765.72,118892.84,118742.91,118862.91,93.50375
2025-10-02 12:15:00,118862.91,119147.0,118862.91,119080.53,235.78127
2025-10-02 12:30:00,119080.53,119350.0,119001.56,119211.11,380.30127
2025-10-02 12:45:00,119211.1,119402.43,119166.0,119402.42,214.5805
2025-10-02 13:00:00,119402.43,119408.0,119113.0,119113.0,220.22123
2025-10-02 13:15:00,119113.0,119290.54,118933.25,119165.05,258.71657
2025-10-02 13:30:00,119165.04,119550.0,119098.1,119542.14,410.3822
2025-10-02 13:45:00,119542.14,119761.36,119480.53,119621.2,642.00643
2025-10-02 14:00:00,119621.19,119658.04,119275.07,119446.99,224.13538
2025-10-02 14:15:00,119446.99,119716.0,119412.14,119699.99,258.17819
2025-10-02 14:30:00,119699.99,119788.0,118970.0,118999.99,331.35048
2025-10-02 14:45:00,118999.99,119097.4,118642.2,118814.09,424.25745
2025-10-02 15:00:00,118814.09,119250.0,118516.39,119167.37,366.90576
2025-10-02 15:15:00,119167.37,119590.0,119020.89,119428.12,297.57986
2025-10-02 15:30:00,119428.13,119630.24,119196.29,119626.17,261.8857
2025-10-02 15:45:00,119626.17,119910.79,119563.47,119910.78,479.38022
2025-10-02 16:00:00,119910.78,120300.0,119689.0,120133.43,942.78099
2025-10-02 16:15:00,120133.44,120222.0,119927.99,119995.31,325.67515
2025-10-02 16:30:00,119995.3,120093.95,119714.45,119779.45,195.76614
2025-10-02 16:45:00,119779.44,119900.0,119607.82,119731.4,106.55488
2025-10-02 17:00:00,119731.4,119801.0,119550.4,119801.0,150.89314
2025-10-02 17:15:00,119801.0,119801.0,119359.63,119425.49,203.62838
2025-10-02 17:30:00,119425.5,119639.19,119385.06,119579.37,126.37276
2025-10-02 17:45:00,119579.38,119956.84,119550.59,119917.52,144.59524
2025-10-02 18:00:00,119917.52,120221.99,119907.01,120128.39,258.75316
2025-10-02 18:15:00,120128.39,120222.23,119960.59,120146.51,222.9122
2025-10-02 18:30:00,120146.51,120181.47,119968.65,120068.0,375.90651
2025-10-02 18:45:00,120068.0,120663.96,120067.99,120506.61,482.51393
2025-10-02 19:00:00,120506.6,121022.07,120439.97,121008.69,694.25958
2025-10-02 19:15:00,121008.68,121017.82,120680.34,120732.4,286.19702
2025-10-02 19:30:00,120732.39,120955.27,120699.76,120705.39,168.08139
2025-10-02 19:45:00,120705.38,120888.59,120561.84,120836.49,184.22094
2025-10-02 20:00:00,120836.49,120914.0,120680.34,120680.35,301.82483
2025-10-02 20:15:00,120680.35,120755.94,120472.11,120552.0,203.29876
2025-10-02 20:30:00,120552.01,120570.27,120306.02,120486.83,209.55114
2025-10-02 20:45:00,120486.83,120685.51,120418.31,120652.01,118.34344
2025-10-02 21:00:00,120652.01,120738.69,120546.32,120738.68,109.35329
2025-10-02 21:15:00,120738.68,120774.97,120446.2,120459.39,91.19406
2025-10-02 21:30:00,120459.39,120459.4,120209.06,120253.57,244.24837
2025-10-02 21:45:00,120253.57,120368.0,120141.72,120150.1,101.81303
2025-10-02 22:00:00,120150.1,120412.0,120103.63,120411.99,88.68586
2025-10-02 22:15:00,120411.99,120412.24,120219.42,120333.95,61.27093
2025-10-02 22:30:00,120333.95,120398.0,120127.11,120172.51,128.30405
2025-10-02 22:45:00,120172.51,120257.5,120072.46,120257.49,100.82182
2025-10-02 23:00:00,120257.49,120489.43,120251.81,120489.42,113.63296
2025-10-02 23:15:00,120489.43,120680.35,120368.6,120560.67,136.56395
2025-10-02 23:30:00,120560.66,120622.59,120300.0,120350.39,103.65596
2025-10-02 23:45:00,120350.39,120615.2,120277.08,120529.35,170.27433
2025-10-03 00:00:00,120529.35,120550.9,120106.49,120156.53,475.08622
2025-10-03 00:15:00,120156.53,120297.91,120079.0,120279.46,92.30418
2025-10-03 00:30:00,120279.46,120279.47,120163.49,120206.18,93.11821
2025-10-03 00:45:00,120206.19,120278.65,120093.27,120132.8,115.92498
2025-10-03 01:00:00,120132.8,120293.68,120078.75,120225.26,129.45994
2025-10-03 01:15:00,120225.26,120283.91,120005.55,120119.23,161.06688
2025-10-03 01:30:00,120119.23,120163.5,120023.35,120100.1,82.52855
2025-10-03 01:45:00,120100.09,120100.1,119820.0,119875.72,164.55514
2025-10-03 02:00:00,119875.72,120132.52,119866.18,120132.51,146.99758
2025-10-03 02:15:00,120132.52,120170.0,119974.89,119985.8,91.89943
2025-10-03 02:30:00,119985.79,120100.0,119928.01,120076.5,99.13684
2025-10-03 02:45:00,120076.5,120269.11,120038.07,120157.82,113.16091
2025-10-03 03:00:00,120157.82,120472.12,120157.82,120289.45,144.08134
2025-10-03 03:15:00,120289.45,120407.3,120184.53,120184.53,123.261
2025-10-03 03:30:00,120184.54,120407.54,120173.77,120343.42,147.31163
2025-10-03 03:45:00,120343.41,120343.42,120206.0,120225.89,88.7624
2025-10-03 04:00:00,120225.88,120324.53,120182.95,120259.99,58.51872
2025-10-03 04:15:00,120260.0,120300.0,120174.29,120200.0,62.20147
2025-10-03 04:30:00,120200.01,120200.01,120000.4,120027.23,73.91656
2025-10-03 04:45:00,120027.24,120165.0,120027.23,120039.98,94.68901
2025-10-03 05:00:00,120039.98,120065.41,119946.64,120022.0,70.61063
2025-10-03 05:15:00,120021.99,120049.63,119972.67,120018.96,81.51702
2025-10-03 05:30:00,120018.96,120019.2,119839.94,119849.71,90.30551
2025-10-03 05:45:00,119849.71,119935.1,119746.81,119920.4,212.29884
2025-10-03 06:00:00,119920.41,120075.62,119786.62,120045.13,131.40562
2025-10-03 06:15:00,120045.13,120055.91,119970.81,119979.8,59.23433
2025-10-03 06:30:00,119979.81,120026.0,119915.77,119927.34,71.98886
2025-10-03 06:45:00,119927.34,119927.35,119765.99,119916.93,93.53466
2025-10-03 07:00:00,119916.94,120011.05,119795.0,119871.91,115.98422
2025-10-03 07:15:00,119871.92,119891.65,119775.78,119775.78,126.33983
2025-10-03 07:30:00,119775.78,119817.94,119610.59,119641.31,489.91027
2025-10-03 07:45:00,119641.3,119748.6,119630.41,119640.21,461.45968
2025-10-03 08:00:00,119640.22,119732.07,119464.16,119498.74,264.96434
2025-10-03 08:15:00,119498.75,119648.6,119248.3,119648.59,282.29187
2025-10-03 08:30:00,119648.6,119910.14,119648.6,119859.16,300.6967
2025-10-03 08:45:00,119859.16,120072.59,119843.55,120038.6,520.09543
2025-10-03 09:00:00,120038.6,120199.9,120036.21,120069.43,447.88654
2025-10-03 09:15:00,120069.43,120365.35,120008.6,120291.26,380.38464
2025-10-03 09:30:00,120291.26,120334.3,120163.47,120192.88,139.38119
2025-10-03 09:45:00,120192.88,120331.72,120192.87,120300.0,105.81941
2025-10-03 10:00:00,120300.01,120361.65,120271.18,120338.44,95.79804
2025-10-03 10:15:00,120338.44,120515.89,120338.43,120468.26,176.17893
2025-10-03 10:30:00,120468.27,120510.47,120350.84,120492.38,162.69127
2025-10-03 10:45:00,120492.37,120497.62,120400.0,120425.95,140.91251
2025-10-03 11:00:00,120425.95,120471.0,120282.65,120289.0,88.30787
2025-10-03 11:15:00,120289.0,120362.57,120130.76,120270.01,158.04055
2025-10-03 11:30:00,120270.01,120349.61,120190.42,120349.6,108.45824
2025-10-03 11:45:00,120349.6,120466.66,120327.77,120334.5,95.49773
2025-10-03 12:00:00,120334.51,120400.0,120269.1,120366.11,84.77378
2025-10-03 12:15:00,120366.11,120399.83,120215.04,120215.04,107.20231
2025-10-03 12:30:00,120215.0,120326.0,120102.18,120287.18,120.85752
2025-10-03 12:45:00,120287.18,120384.65,120240.44,120358.07,110.80536
2025-10-03 13:00:00,120358.07,120358.08,120138.89,120269.11,84.64059
2025-10-03 13:15:00,120269.1,120545.0,120225.2,120529.7,150.6382
2025-10-03 13:30:00,120529.69,120691.44,120113.0,120280.19,352.1446
2025-10-03 13:45:00,120280.18,120547.0,120251.92,120374.73,208.44584
2025-10-03 14:00:00,120374.72,120394.58,120115.75,120160.73,246.43182
2025-10-03 14:15:00,120160.73,120472.12,119881.24,120448.88,280.83004
2025-10-03 14:30:00,120448.88,120774.71,120303.23,120645.41,315.50681
2025-10-03 14:45:00,120645.4,120975.0,120645.4,120917.85,309.07172
2025-10-03 15:00:00,120917.1,120917.1,120641.27,120850.0,238.92307
2025-10-03 15:15:00,120849.99,121472.46,120849.99,121293.73,766.0459
2025-10-03 15:30:00,121293.72,121794.0,121285.81,121700.0,621.2032
2025-10-03 15:45:00,121700.0,122366.0,121637.83,122258.05,931.9003
2025-10-03 16:00:00,122258.04,123298.0,122258.04,123123.23,1854.6279
2025-10-03 16:15:00,123123.23,123830.94,122941.08,123659.82,1382.83375
2025-10-03 16:30:00,123659.83,123894.99,123531.95,123778.33,678.43782
2025-10-03 16:45:00,123778.33,123824.2,122508.63,122553.3,763.37593
2025-10-03 17:00:00,122553.3,123113.97,121661.44,122981.09,1402.51266
2025-10-03 17:15:00,122981.09,122981.1,122231.84,122509.01,466.74857
2025-10-03 17:30:00,122509.0,122979.0,122331.99,122581.99,438.36308
2025-10-03 17:45:00,122582.0,122601.0,121603.42,122073.25,624.46456
2025-10-03 18:00:00,122073.26,122155.78,121466.25,122029.93,470.4172
2025-10-03 18:15:00,122029.94,122592.57,121998.21,122474.4,301.31626
2025-10-03 18:30:00,122474.4,122732.12,122203.45,122642.58,238.33826
2025-10-03 18:45:00,122642.57,122720.0,122325.59,122538.46,165.01982
2025-10-03 19:00:00,122538.46,122616.96,122355.08,122451.04,139.16952
2025-10-03 19:15:00,122451.05,122819.12,122451.05,122787.66,190.05245
2025-10-03 19:30:00,122787.66,122961.63,122671.19,122762.99,206.70838
2025-10-03 19:45:00,122763.0,122786.0,122572.78,122660.99,125.28336
2025-10-03 20:00:00,122661.0,122695.6,122037.43,122097.21,169.47595
2025-10-03 20:15:00,122097.22,122307.18,122097.21,122149.99,188.95714
2025-10-03 20:30:00,122150.0,122673.4,122150.0,122673.4,159.44728
2025-10-03 20:45:00,122673.4,122734.92,122439.85,122447.94,99.77778
2025-10-03 21:00:00,122447.94,122452.1,122367.97,122451.81,77.03971
2025-10-03 21:15:00,122451.82,122451.82,122276.5,122291.65,79.31722
2025-10-03 21:30:00,122291.65,122357.02,122063.68,122158.03,108.62897
2025-10-03 21:45:00,122158.02,122403.85,121999.33,122306.57,127.76952
2025-10-03 22:00:00,122306.57,122454.69,122306.56,122454.68,60.73961
2025-10-03 22:15:00,122454.69,122534.23,122431.25,122481.13,46.7658
2025-10-03 22:30:00,122481.14,122665.0,122481.13,122583.99,80.11071
2025-10-03 22:45:00,122584.0,122598.0,122447.83,122477.0,40.37918
2025-10-03 23:00:00,122477.0,122477.0,122283.01,122295.85,104.97206
2025-10-03 23:15:00,122295.85,122358.43,122277.05,122277.05,46.15179
2025-10-03 23:30:00,122277.05,122332.68,122196.69,122300.98,52.75698
2025-10-03 23:45:00,122300.99,122315.37,122180.79,122232.0,86.972
2025-10-04 00:00:00,122232.21,122260.0,122060.18,122180.21,125.09211
2025-10-04 00:15:00,122180.22,122295.56,122168.45,122168.46,132.45927
2025-10-04 00:30:00,122168.45,122181.74,121982.23,122055.15,96.32009
2025-10-04 00:45:00,122055.15,122100.0,121993.25,122100.0,90.49065
2025-10-04 01:00:00,122100.0,122103.24,122020.0,122089.99,73.12917
2025-10-04 01:15:00,122090.0,122095.0,121950.0,121950.01,88.91508
2025-10-04 01:30:00,121950.0,122029.16,121859.89,121883.95,208.97554
2025-10-04 01:45:00,121883.96,121901.67,121698.8,121865.21,115.27718
2025-10-04 02:00:00,121865.22,122030.0,121800.85,121871.69,129.42702
2025-10-04 02:15:00,121871.69,121888.0,121685.71,121805.05,137.32007
2025-10-04 02:30:00,121805.05,121841.1,121684.97,121752.62,76.70984
2025-10-04 02:45:00,121752.62,121950.09,121724.0,121854.53,100.05766
2025-10-04 03:00:00,121854.53,121896.67,121829.54,121888.0,69.83434
2025-10-04 03:15:00,121888.0,122066.53,121887.99,122051.16,84.85905
2025-10-04 03:30:00,122051.16,122098.69,122038.26,122093.76,96.3326
2025-10-04 03:45:00,122093.77,122325.6,122038.28,122243.99,105.37753
2025-10-04 04:00:00,122243.99,122313.13,122235.38,122281.78,90.0729
2025-10-04 04:15:00,122281.78,122377.75,122219.3,122342.56,75.86822
2025-10-04 04:30:00,122342.55,122500.0,122296.0,122481.77,97.62825
2025-10-04 04:45:00,122481.77,122522.0,122454.54,122495.0,51.84735
2025-10-04 05:00:00,122495.01,122671.0,122442.72,122657.03,120.0978
2025-10-04 05:15:00,122657.04,122800.0,122620.0,122687.13,105.61056
2025-10-04 05:30:00,122687.13,122718.08,122461.0,122472.63,208.94031
2025-10-04 05:45:00,122472.63,122599.45,122405.64,122522.7,154.23065
2025-10-04 06:00:00,122522.7,122560.34,122373.9,122407.01,101.7259
2025-10-04 06:15:00,122407.01,122606.86,122407.0,122507.45,133.56356
2025-10-04 06:30:00,122507.45,122561.89,122488.5,122505.22,68.04577
2025-10-04 06:45:00,122505.22,122519.5,122430.26,122430.27,55.20446
2025-10-04 07:00:00,122430.27,122455.0,122348.6,122430.0,68.42155
2025-10-04 07:15:00,122430.01,122430.01,122317.0,122376.21,58.82813
2025-10-04 07:30:00,122376.22,122393.02,122280.11,122311.99,85.97038
2025-10-04 07:45:00,122312.0,122342.87,122259.98,122324.08,40.11952
2025-10-04 08:00:00,122324.08,122539.83,122296.75,122460.47,114.8305
2025-10-04 08:15:00,122460.48,122499.97,122362.83,122432.81,227.5236
2025-10-04 08:30:00,122432.82,122432.82,122218.92,122234.49,89.35347
2025-10-04 08:45:00,122234.49,122321.82,122197.63,122267.57,67.33453
2025-10-04 09:00:00,122267.58,122414.16,122267.57,122414.15,93.62607
2025-10-04 09:15:00,122414.15,122457.17,122360.89,122368.69,52.01496
2025-10-04 09:30:00,122368.69,122368.7,122308.54,122327.81,36.88897
2025-10-04 09:45:00,122327.81,122327.82,122186.03,122208.78,61.48487
2025-10-04 10:00:00,122208.79,122273.32,122196.94,122229.0,31.69166
2025-10-04 10:15:00,122228.99,122318.9,122218.0,122292.43,51.76541
2025-10-04 10:30:00,122292.43,122331.01,122200.0,122231.4,41.03514
2025-10-04 10:45:00,122231.41,122237.0,122099.69,122129.53,84.29027
2025-10-04 11:00:00,122129.53,122215.97,122000.0,122032.28,149.96781
2025-10-04 11:15:00,122032.29,122129.0,121962.81,122094.75,82.48226
2025-10-04 11:30:00,122094.76,122134.53,122028.39,122059.62,36.00777
2025-10-04 11:45:00,122059.62,122070.24,121973.25,121973.26,48.43904
2025-10-04 12:00:00,121973.26,122100.0,121973.25,122100.0,47.64975
2025-10-04 12:15:00,122100.0,122103.0,122030.26,122077.33,38.15503
2025-10-04 12:30:00,122077.33,122079.65,122006.68,122041.7,32.08474
2025-10-04 12:45:00,122041.71,122041.71,121945.0,122005.62,96.30612
2025-10-04 13:00:00,122005.62,122509.52,122005.62,122391.51,138.95264
2025-10-04 13:15:00,122391.51,122450.0,122292.43,122314.51,91.75017
2025-10-04 13:30:00,122314.51,122450.0,122314.5,122405.19,45.64598
2025-10-04 13:45:00,122405.19,122447.49,122365.76,122385.42,42.81949
2025-10-04 14:00:00,122385.42,122425.18,122300.0,122425.17,49.18713
2025-10-04 14:15:00,122425.17,122459.98,122292.43,122313.55,61.17389
2025-10-04 14:30:00,122313.56,122313.56,122244.1,122245.17,39.31936
2025-10-04 14:45:00,122245.17,122245.17,122000.0,122000.01,80.1811
2025-10-04 15:00:00,122000.01,122144.28,121875.14,121902.71,138.37666
2025-10-04 15:15:00,121902.7,121973.26,121698.88,121733.94,258.14336
2025-10-04 15:30:00,121733.94,121905.67,121711.0,121894.35,190.17539
2025-10-04 15:45:00,121894.35,122012.09,121731.29,121791.31,114.13585
2025-10-04 16:00:00,121791.31,121964.95,121620.21,121690.56,172.20493
2025-10-04 16:15:00,121690.56,121741.98,121595.67,121710.79,161.96878
2025-10-04 16:30:00,121710.78,121900.0,121710.78,121833.0,102.66475
2025-10-04 16:45:00,121833.0,121834.0,121615.77,121719.99,215.21503
2025-10-04 17:00:00,121720.0,121846.0,121660.57,121779.83,83.7521
2025-10-04 17:15:00,121779.82,121862.34,121734.69,121846.53,42.7578
2025-10-04 17:30:00,121846.53,121910.24,121678.33,121718.9,117.63152
2025-10-04 17:45:00,121718.9,121747.37,121669.22,121747.37,45.19321
2025-10-04 18:00:00,121747.36,121829.69,121700.01,121704.13,79.0541
2025-10-04 18:15:00,121704.13,121760.48,121700.19,121732.1,54.5996
2025-10-04 18:30:00,121732.11,121732.11,121596.39,121677.82,65.03849
2025-10-04 18:45:00,121677.82,121677.83,121510.0,121574.66,89.429
2025-10-04 19:00:00,121574.66,121800.98,121574.65,121800.98,82.96017
2025-10-04 19:15:00,121800.98,121866.87,121754.01,121826.01,34.15518
2025-10-04 19:30:00,121826.02,121949.9,121826.01,121887.87,56.2021
